Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[]	GO:0019464	glycine decarboxylation via glycine cleavage system	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0018125	peptidyl-cysteine methylation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0032412	regulation of ion transmembrane transporter activity	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009239	enterobactin biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009238	enterobactin metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0099587	inorganic ion import across plasma membrane	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0003933	GTP cyclohydrolase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015918	sterol transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0003938	IMP dehydrogenase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009214	cyclic nucleotide catabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009212	pyrimidine deoxyribonucleoside triphosphate biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0044416	induction by symbiont of host defense response	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0018175	protein nucleotidylation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0018177	protein uridylylation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0003909	DNA ligase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0032467	positive regulation of cytokinesis	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0044429	mitochondrial part	CELLULAR_COMPONENT	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0006195	purine nucleotide catabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009271	phage shock	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:1901618	organic hydroxy compound transmembrane transporter activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015945	methanol metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0102130	malonyl-CoA methyltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0034227	tRNA thio-modification	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0035551	protein initiator methionine removal involved in protein maturation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0003973	(S)-2-hydroxy-acid oxidase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0034212	peptide N-acetyltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0080111	DNA demethylation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0003941	L-serine ammonia-lyase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0034204	lipid translocation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015925	galactosidase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0034203	glycolipid translocation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0031177	phosphopantetheine binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0072529	pyrimidine-containing compound catabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009261	ribonucleotide catabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009264	deoxyribonucleotide catabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:1901656	glycoside transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0003957	NAD(P)+ transhydrogenase (B-specific) activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015930	glutamate synthase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0000023	maltose metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:2000679	positive regulation of transcription regulatory region DNA binding	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:2000677	regulation of transcription regulatory region DNA binding	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0000030	mannosyltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0043163	cell envelope organization	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0043165	Gram-negative-bacterium-type cell outer membrane assembly	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009294	DNA mediated transformation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009292	genetic transfer	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0090352	regulation of nitrate assimilation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0003994	aconitate hydratase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0003984	acetolactate synthase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015969	guanosine tetraphosphate metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0047536	2-aminoadipate transaminase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0047533	2,5-dioxovalerate dehydrogenase (NADP+) activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015979	photosynthesis	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0010288	response to lead ion	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[OVER]	GO:0015976	carbon utilization	BIOLOGICAL_PROCESS	1.0	0.04397323096612873	1	2	74	4965
[]	GO:0015975	energy derivation by oxidation of reduced inorganic compounds	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0042816	vitamin B6 metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0042819	vitamin B6 biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0042822	pyridoxal phosphate metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0042823	pyridoxal phosphate biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008911	lactaldehyde dehydrogenase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0042834	peptidoglycan binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0042839	D-glucuronate metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0030808	regulation of nucleotide biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0051781	positive regulation of cell division	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:1903314	regulation of nitrogen cycle metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0042840	D-glucuronate catabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0004532	exoribonuclease activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0000175	3'-5'-exoribonuclease activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0004585	ornithine carbamoyltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0046383	dTDP-rhamnose metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0046386	deoxyribose phosphate catabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0070006	metalloaminopeptidase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:1902882	regulation of response to oxidative stress	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0004596	peptide alpha-N-acetyltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:1901567	fatty acid derivative binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0004557	alpha-galactosidase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008915	lipid-A-disaccharide synthase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0030848	threo-3-hydroxyaspartate ammonia-lyase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0050418	hydroxylamine reductase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0050421	nitrite reductase (NO-forming) activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015276	ligand-gated ion channel activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0042895	antibiotic transmembrane transporter activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0052216	chemotaxis in environment of other organism involved in symbiotic interaction	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008999	ribosomal-protein-alanine N-acetyltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0052251	induction by organism of defense response of other organism involved in symbiotic interaction	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0044620	ACP phosphopantetheine attachment site binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008976	polyphosphate kinase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[OVER]	GO:0006305	DNA alkylation	BIOLOGICAL_PROCESS	1.0	0.04397323096612873	1	2	74	4965
[OVER]	GO:0006306	DNA methylation	BIOLOGICAL_PROCESS	1.0	0.04397323096612873	1	2	74	4965
[]	GO:0052243	chemotaxis on or near other organism involved in symbiotic interaction	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0006309	apoptotic DNA fragmentation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0050480	imidazolonepropionase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0070084	protein initiator methionine removal	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0005048	signal sequence binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0019673	GDP-mannose metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0019679	propionate metabolic process, methylcitrate cycle	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0045900	negative regulation of translational elongation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0017003	protein-heme linkage	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0017006	protein-tetrapyrrole linkage	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0045919	positive regulation of cytolysis	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0031241	periplasmic side of cell outer membrane	CELLULAR_COMPONENT	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0006289	nucleotide-excision repair	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009318	exodeoxyribonuclease VII complex	CELLULAR_COMPONENT	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009316	3-isopropylmalate dehydratase complex	CELLULAR_COMPONENT	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0052195	movement on or near other organism involved in symbiotic interaction	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0006298	mismatch repair	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0043244	regulation of protein complex disassembly	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0006266	DNA ligation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0019585	glucuronate metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0006270	DNA replication initiation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0006276	plasmid maintenance	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009307	DNA restriction-modification system	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0045848	positive regulation of nitrogen utilization	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0097054	L-glutamate biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0052143	chemotaxis on or near host involved in symbiotic interaction	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009331	glycerol-3-phosphate dehydrogenase complex	CELLULAR_COMPONENT	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0052162	modulation by symbiont of defense-related host calcium ion flux	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0097035	regulation of membrane lipid distribution	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0035601	protein deacylation	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008066	glutamate receptor activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008073	ornithine decarboxylase inhibitor activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0046348	amino sugar catabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0000107	imidazoleglycerol-phosphate synthase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0051709	regulation of killing of cells of other organism	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009379	Holliday junction helicase complex	CELLULAR_COMPONENT	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008047	enzyme activator activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009378	four-way junction helicase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0046368	GDP-L-fucose metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0051714	positive regulation of cytolysis in other organism	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0034312	diol biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0051712	positive regulation of killing of cells of other organism	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0051710	regulation of cytolysis in other organism	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0047631	ADP-ribose diphosphatase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0033037	polysaccharide localization	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0002793	positive regulation of peptide secretion	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008092	cytoskeletal protein binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0072341	modified amino acid binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0051409	response to nitrosative stress	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0046078	dUMP metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0140103	catalytic activity, acting on a glycoprotein	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015774	polysaccharide transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009094	L-phenylalanine biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[OVER]	GO:0015772	oligosaccharide transport	BIOLOGICAL_PROCESS	1.0	0.04397323096612873	1	2	74	4965
[]	GO:0015768	maltose transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[OVER]	GO:0015766	disaccharide transport	BIOLOGICAL_PROCESS	1.0	0.04397323096612873	1	2	74	4965
[]	GO:0046080	dUTP metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0035376	sterol import	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0006828	manganese ion transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0006829	zinc ion transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0046036	CTP metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:1900117	regulation of execution phase of apoptosis	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:1900119	positive regulation of execution phase of apoptosis	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0005539	glycosaminoglycan binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0042537	benzene-containing compound metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[OVER]	GO:0043878	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity	MOLECULAR_FUNCTION	1.0	0.04397323096612873	1	2	74	4965
[]	GO:0010942	positive regulation of cell death	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0050182	phosphate butyryltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008661	1-deoxy-D-xylulose-5-phosphate synthase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008667	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0006004	fucose metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008659	(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008679	2-hydroxy-3-oxopropionate reductase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008678	2-deoxy-D-gluconate 3-dehydrogenase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0030572	phosphatidyltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0019317	fucose catabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0019301	rhamnose catabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0019305	dTDP-rhamnose biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009982	pseudouridine synthase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008658	penicillin binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0008655	pyrimidine-containing compound salvage	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0051476	mannosylglycerate transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0010967	regulation of polyamine biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0016263	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0019243	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0044209	AMP salvage	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0044208	'de novo' AMP biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0071805	potassium ion transmembrane transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0022877	protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0044206	UMP salvage	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0070508	cholesterol import	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009896	positive regulation of catabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0019284	L-methionine salvage from S-adenosylmethionine	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0046820	4-amino-4-deoxychorismate synthase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0046836	glycolipid transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0033558	protein deacetylase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0022898	regulation of transmembrane transporter activity	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009039	urease activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0003730	mRNA 3'-UTR binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0003727	single-stranded RNA binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015706	nitrate transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0070568	guanylyltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0071887	leukocyte apoptotic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009013	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0090150	establishment of protein localization to membrane	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0032262	pyrimidine nucleotide salvage	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0019299	rhamnose metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015753	D-xylose transmembrane transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015752	D-ribose transmembrane transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0034035	purine ribonucleoside bisphosphate metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0001108	bacterial-type RNA polymerase holo enzyme binding	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0009088	threonine biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0001121	bacterial transcription	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0010043	response to zinc ion	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0010039	response to iron ion	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0015727	lactate transport	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0070548	L-glutamine aminotransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0043903	regulation of symbiosis, encompassing mutualism through parasitism	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0052852	very-long-chain-(S)-2-hydroxy-acid oxidase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0052853	long-chain-(S)-2-hydroxy-long-chain-acid oxidase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0052854	medium-chain-(S)-2-hydroxy-acid oxidase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0052863	1-deoxy-D-xylulose 5-phosphate metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0004309	exopolyphosphatase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0052865	1-deoxy-D-xylulose 5-phosphate biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0047471	maltose alpha-D-glucosyltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0046145	D-alanine family amino acid biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0046146	tetrahydrobiopterin metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0004355	glutamate synthase (NADPH) activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0004357	glutamate-cysteine ligase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
[]	GO:0004324	ferredoxin-NADP+ reductase activity	MOLECULAR_FUNCTION	1.0	1.0000000000136906	0	2	75	4965
